practice_code_standardised,profile,kmeans_silhouette,gmm_maximum_posterior,gmm_retention_share,kmeans_gmm_disagreement
M81078,3,0.0278216658778936,0.4726479341702396,0.9333333333333332,True
M81081,2,0.2177527846810918,0.9989347138193412,1.0,False
M81082,2,0.1923737221738484,0.5341617145134232,0.6666666666666666,True
M81083,3,0.148908767874818,0.8903992277996914,1.0,False
M81084,2,0.1652633756740116,0.921841730153727,1.0,False
M81090,3,0.0039935447464151,0.806002861428279,1.0,True
M81091,2,0.0622079691854606,0.6163497773653773,0.9666666666666668,True
M81092,3,0.1175082738900051,0.5151335634555195,0.8333333333333334,True
M81093,3,0.1802538793041433,0.9860511993310184,1.0,False
M81094,2,0.0652884497150417,0.9435854574753576,1.0,False
M81600,3,0.2350903614284391,0.999535102370866,1.0,False
M81604,3,0.1805597610308887,0.9879362068784344,1.0,False
M81605,1,-0.0101937371631783,0.9948566871361008,1.0,False
M81608,3,0.0835580750381998,0.6553714514953578,1.0,False
M81616,1,0.010741450179232,0.9940342589474864,1.0,False
M81617,3,0.1022318241582057,0.6907614675906416,1.0,False
M81627,3,0.0787995846864789,0.4051416232263952,0.6666666666666666,False
M81629,3,0.1538625536094892,0.94282538876131,1.0,False
M82002,2,0.1769668551862567,0.9289660631841355,1.0,False
M82003,1,0.0054011299710319,0.4283676465391817,0.4,False
M82004,2,0.2695463378323209,0.9961532172261816,1.0,False
M82005,2,0.1380459549431477,0.9925266705610302,1.0,False
M82006,3,0.1656282946318315,0.9595397321596426,1.0,False
M82007,2,0.2363113264254161,0.5471112738370849,0.7,True
M82008,2,0.063745441102228,0.9828134769719188,1.0,False
M82009,3,0.2164319659089287,0.975596544070092,1.0,False
M82010,2,0.0964408214412818,0.9899488190849308,1.0,False
M82011,3,0.0787882873802044,0.7142914358405513,1.0,True
M82012,1,-0.0603470197898291,0.3820082875221957,0.4,True
M82013,3,0.1082504286682164,0.5498745100725058,1.0,True
M82014,3,-0.0040162223129663,0.6728212429729935,1.0,True
M82016,3,0.1164135838348167,0.8544670803488574,1.0,False
M82017,2,0.2201232479485569,0.9993458022039524,1.0,False
M82018,3,0.1191972674804577,0.950276747943644,1.0,False
M82019,3,0.2727063708492265,0.9997981733915696,1.0,False
M82020,2,0.2502617727977142,0.9988454177297004,1.0,False
M82021,3,0.1012633452950093,0.6247180798210588,0.9666666666666668,False
M82022,2,0.1580773440202208,0.9933743553053344,1.0,False
M82023,2,0.288067017686379,0.9994103252629996,1.0,False
M82024,2,0.1499946689264243,0.898735424619617,1.0,False
M82025,3,0.1097927204965863,0.6247945740715226,0.8666666666666667,False
M82026,3,0.2811643287744663,0.9989195092051232,1.0,False
M82028,3,0.0784513564408729,0.736148836730793,1.0,False
M82030,2,0.2046800676221679,0.977305209493164,1.0,False
M82032,3,0.0910773784504479,0.6080973120997125,0.9333333333333332,False
M82033,2,0.2055506476082369,0.9898108114701448,1.0,False
M82034,2,0.0807679507355847,0.8587021935435264,1.0,False
M82035,3,0.0628600097029719,0.5518386536536883,0.7,False
M82038,3,0.2449757228160026,0.9963280757129932,1.0,False
M82039,3,0.3115400134827172,0.99907958163725,1.0,False
M82040,2,0.0771706926029282,0.9740990403416456,1.0,False
M82041,1,-0.0515247422376131,0.6374018241548312,1.0,False
M82042,2,0.1221059227019707,0.9825684864963607,1.0,True
M82043,2,0.0616364619044208,0.8534603149136749,1.0,True
M82046,1,0.0003594443694213,0.9989884059022148,1.0,False
M82047,3,0.2322734419945754,0.9985620497726466,1.0,False
M82048,2,0.1451842695385855,0.5072005929195089,0.6,True
M82051,2,0.1956210964378364,0.9828461681969184,1.0,False
M82056,2,0.0757074655063443,0.9504973229974888,1.0,False
M82057,1,-0.0012587517549347,0.9948887638362514,1.0,False
M82058,3,-0.003794312357122,0.780361553493932,1.0,True
M82059,3,0.1901730135586426,0.9982311896333116,1.0,False
M82060,2,0.1003744115726351,0.6140088421843504,0.9666666666666668,True
M82601,2,0.2038032550227308,0.996472976169665,1.0,False
M82606,2,0.1238260147185418,0.9421862930242187,1.0,False
M82616,2,0.2069875423235307,0.9919059711232288,1.0,False
M82620,2,0.1852257946728701,0.954343513185227,1.0,False
M83001,2,0.1834735245464814,0.7869680214238204,1.0,True
M83004,3,0.2012722879877348,0.988461709961413,1.0,False
M83005,2,0.0463801692236209,0.9940332311374862,1.0,True
M83006,2,-0.0032184951144156,0.8590122310151767,1.0,False
M83007,2,0.0351768264452685,0.873472557830161,1.0,False
M83009,1,-0.0198225879159262,0.9466058914232915,1.0,False
M83010,1,0.0976705003040102,0.8122426114306016,1.0,False
M83011,3,0.1836852430804679,0.9820696339229874,1.0,False
M83012,2,0.0826049836751457,0.9790221300269426,1.0,False
M83013,2,0.2715702939385048,0.9685538646866724,1.0,False
M83014,3,0.2752289513848515,0.9996616008666976,1.0,False
M83015,2,0.1043225794431911,0.9855882314174982,1.0,False
M83016,2,0.2142966618246988,0.9824802470179372,1.0,False
M83017,2,0.1581629930852189,0.9743348413943392,1.0,False
M83018,3,0.1961502035864335,0.996038733582006,1.0,False
M83020,2,0.1657430034525578,0.959470155563901,1.0,False
M83021,1,-0.0085569759502522,0.999985795542807,1.0,False
M83022,2,0.1604145807719267,0.9915133122794554,1.0,False
M83023,3,0.1999870970134336,0.9954681096917586,1.0,False
M83024,3,0.0160660600049902,0.4073714458825331,0.6666666666666666,True
M83025,1,-0.0571690709001568,0.5724456000404912,0.9,True
M83026,2,0.0388766576207711,0.7723606433947162,1.0,True
M83027,3,0.0447353609050298,0.5174318119507804,0.5,False
M83028,3,0.2569877840717062,0.9993173275959852,1.0,False
M83030,2,0.1561313149088987,0.9905989298731364,1.0,False
M83031,2,0.2662786860030519,0.9873545366161292,1.0,False
M83032,2,0.0552689952627546,0.9050813230500264,1.0,False
M83033,1,-0.0734694302966436,0.6986030261402131,1.0,False
M83034,2,0.1084490264468389,0.969471813168997,1.0,True
M83035,2,0.1097750869619386,0.9701910623344218,1.0,False
M83036,2,0.1551785547200737,0.6534952351978678,0.9666666666666668,True
M83037,3,0.0525475650293939,0.39717363115565,0.8333333333333334,True
M83038,2,0.1442474181675898,0.9677082634799496,1.0,True
M83042,3,0.1169847474616944,0.88478044399215,1.0,False
M83044,3,0.1177993258828662,0.9003973378846726,1.0,False
M83045,2,0.1504265253642282,0.995698354003466,1.0,False
M83046,3,0.0754042279415869,0.567981106535073,0.9333333333333332,False
M83047,2,0.0156957833429541,0.8137164416410241,1.0,False
M83048,2,0.2314692635323532,0.9336732903091048,1.0,False
M83049,3,0.0904437056492356,0.5798760203844961,1.0,False
M83050,2,0.2388842721665725,0.9863057648380156,1.0,False
M83051,3,0.2019266632138318,0.9581593244730178,1.0,False
M83052,2,0.2738180042299147,0.9707195225384794,1.0,False
M83054,3,0.1058836994590446,0.7552899650870449,1.0,False
M83056,3,0.19707308186917,0.9943862704424102,1.0,False
M83057,2,0.1701517321005168,0.9934329572122126,1.0,False
M83059,1,-0.0257540623886164,0.9648208394374306,1.0,False
M83061,3,0.0092129843886889,0.9982198424160916,1.0,True
M83062,2,0.13557818319567,0.873713120218409,1.0,False
M83063,2,0.0568076246850158,0.8214338861933617,1.0,True
M83065,3,0.1853185918529752,0.5007540114706025,0.4333333333333333,False
M83066,3,0.2418025925186477,0.9996883453387324,1.0,False
M83067,2,0.1966205070881213,0.6683031273283068,0.9666666666666668,True
M83068,3,0.2233832191536182,0.997185094989532,1.0,False
M83069,2,0.1053419074609066,0.9537211808949282,1.0,False
M83070,3,0.1071328586247352,0.7253132691658408,1.0,False
M83071,3,0.3423637439582478,0.9999262461610078,1.0,False
M83072,2,0.1590348698197955,0.9954626365170568,1.0,False
M83073,2,0.0049969517146577,0.897028045300407,1.0,False
M83074,3,0.2098852737174677,0.981518828142368,1.0,False
M83075,1,-0.0056873743850712,0.8332781847954605,1.0,False
M83076,1,0.0026786682499969,0.7146400869657494,1.0,False
M83079,2,0.1165041150779138,0.9795198862684178,1.0,False
M83084,2,0.0268223168186058,0.8318005530543924,1.0,False
M83088,2,0.0908690883823892,0.9752949620883152,1.0,True
M83089,2,0.1798001676900567,0.9845942835615792,1.0,False
M83090,1,0.1062023070605031,0.9842486076369537,1.0,False
M83092,2,0.0974651233098411,0.9854522785459426,1.0,False
M83093,3,0.2112833567897475,0.9939399084271318,1.0,False
M83094,1,-0.0436592235576763,0.957857993160455,1.0,False
M83096,1,-0.0170650122047183,0.6638904038956515,1.0,False
M83097,2,0.2305088944418511,0.9934331459937809,1.0,False
M83100,1,-0.0460703652913826,0.6470067675296391,0.9666666666666668,True
M83102,2,0.1300937741688918,0.9967995597015606,1.0,True
M83103,2,0.0137073234439714,0.7868610532612286,1.0,False
M83107,1,-0.0443014548185007,0.5852392945343435,0.9,False
M83108,2,0.2607429030553218,0.9955945666114836,1.0,False
M83109,3,0.1651963096499598,0.5385508110250203,0.8,False
M83110,1,0.1439273249931562,0.9656126686519518,1.0,False
M83111,1,0.1696578888095008,0.9999748648915298,1.0,False
M83113,1,0.172019008107831,0.995724838970494,1.0,False
M83117,3,0.2384536450943443,0.996255436071672,1.0,False
M83121,2,0.0691897141089737,0.6199080307303999,0.9,True
M83122,2,0.1966429639162514,0.7772195818152805,0.9666666666666668,False
M83123,2,0.0926350643582719,0.9812907991253784,1.0,True
M83125,2,0.0860498083098429,0.941919606377213,1.0,True
M83126,2,0.039165001000796,0.7402921518857473,1.0,False
M83127,2,0.134652151414773,0.6774291996458537,1.0,True
M83129,2,0.1145938118147925,0.9877268272324852,1.0,False
M83130,3,0.1334181967052533,0.8378892065339755,1.0,False
M83132,2,0.1241647545214916,0.9377130961184814,1.0,True
M83138,3,0.0235258314832412,0.9961955384304956,1.0,True
M83139,2,0.1790864288466968,0.65561781014495,0.9333333333333332,False
M83140,2,0.1373416030459483,0.9790737331063868,1.0,False
M83141,3,0.1244112035318376,0.8346386925775665,1.0,False
M83143,1,0.0061461494969787,0.9575398133620526,1.0,False
M83146,3,0.0326545010302887,0.973955878931423,1.0,True
M83148,3,0.3215378070503399,0.9999612771449128,1.0,False
M83601,3,0.0328497128214446,0.5621736942506572,1.0,True
M83608,3,0.1469745137170716,0.9013100612299076,1.0,False
M83616,3,0.1809827008296021,0.514934003329277,0.6333333333333333,True
M83617,2,0.116670060162564,0.7965810602629179,1.0,False
M83619,1,-0.0389254258205404,0.685394051042312,1.0,False
M83624,1,-0.0508709743278566,0.8103673851546731,1.0,False
M83625,1,0.0186116844023928,0.916516627999608,1.0,False
M83627,1,0.03455299731072,0.7107671293917717,1.0,False
M83632,1,-0.0760589327554416,0.6430723867488326,0.9666666666666668,True
M83637,2,0.1479457653640439,0.9073768241503976,1.0,False
M83638,2,0.3007467373198266,0.9820702056194278,1.0,False
M83640,3,0.2367523417608632,0.9844510809178426,1.0,False
M83641,2,0.0093257233876984,0.9858317004316346,1.0,True
M83650,2,0.1409837619610971,0.7256478792627492,0.9666666666666668,False
M83661,1,0.0683901140462494,0.9789747874396362,1.0,False
M83668,1,-0.0432263508999283,0.9989133779802284,1.0,False
M83670,1,-0.0280594936099618,0.9352007168549752,1.0,False
M83680,3,0.0449901371466592,0.5190066482987442,0.5333333333333333,False
M83681,1,0.1659373176402516,0.9999999990369196,1.0,False
M83682,2,0.0903322603991811,0.6095615910203659,0.9666666666666668,False
M83691,2,0.145852560605077,0.9425074957580852,1.0,False
M83693,3,0.3154110233824874,0.9996631406186652,1.0,False
M83697,1,0.1803192631676477,0.9998486894227055,1.0,False
M83698,3,0.118863984392307,0.6674742243015935,1.0,False
M83701,2,0.1402667772376257,0.9164978835532503,1.0,False
M83703,2,0.1080742491548243,0.9918318521875408,1.0,False
M83709,2,0.1940169240313043,0.6071989088366796,0.8333333333333334,True
M83711,2,0.2515944550084675,0.9177585296914448,1.0,False
M83713,2,0.0956922785730396,0.8736038795416572,1.0,False
M83715,2,0.0869954352608304,0.9130917903742976,1.0,True
M83717,1,0.049398192784123,0.9964627559298892,1.0,False
M83718,1,0.1237959864848611,0.981530637047221,1.0,False
M83719,2,0.1278217237414659,0.5552699501724857,0.7333333333333333,True
M83723,1,-0.0526504172216968,0.6408897776269509,1.0,True
M83725,1,0.0771006765485659,0.9999913315764364,1.0,False
M83727,1,-0.0678750228514186,0.9726388119696324,1.0,True
M83738,2,0.1965436814692306,0.9662070369964556,1.0,True
M84001,3,0.0866314173526849,0.4975146263505184,0.5666666666666667,False
M84002,2,0.1083743905343378,0.9796089556432268,1.0,False
M84003,1,-0.0358477990038516,0.5334922712722385,0.9666666666666668,False
M84004,1,-0.0323383832296393,0.9921020322123444,1.0,False
M84005,3,0.1910146516366875,0.9064942797806138,1.0,False
M84006,2,0.0057967073002059,0.9994204151658376,1.0,True
M84007,3,0.1883535646201293,0.9342188298168008,1.0,False
M84008,3,0.1334812788276106,0.4997409589903532,0.5666666666666667,True
M84009,3,0.0867877828660517,0.5588271562031233,1.0,True
M84010,3,0.2795379847249074,0.9975370154495544,1.0,False
M84011,2,0.0620073664473681,0.8863349154611195,1.0,False
M84012,3,0.3011022594496433,0.9997955011240436,1.0,False
M84013,3,0.1902552894183752,0.9699210839635912,1.0,False
M84014,3,0.2689535251670831,0.9978645075658372,1.0,False
M84015,3,0.1061730370652964,0.6349948369482438,1.0,False
M84016,2,0.1266150216268753,0.7447398428110068,1.0,True
M84017,3,0.174214164688209,0.6853700676955755,1.0,False
M84018,3,0.2610029530491755,0.99893968803032,1.0,False
M84019,1,-0.0452763465096184,0.9517407458911116,1.0,True
M84020,3,0.2305874690889034,0.9959081875761892,1.0,False
M84021,3,0.2384490617335401,0.9395165356650717,1.0,False
M84022,3,0.1310455632183998,0.6749559650454442,1.0,False
M84023,3,0.2819116959918413,0.999728169063664,1.0,False
M84024,2,0.0906467643625565,0.8601632315148265,1.0,False
M84025,2,-0.0044007658589943,0.7296057271826683,1.0,False
M84026,2,0.0269466104138697,0.8891244940821315,1.0,False
M84028,3,0.2296875201607423,0.9928648885096656,1.0,False
M84029,2,0.0887656477993352,0.9754721271845672,1.0,False
M84030,3,0.1617210495976437,0.9467301622333611,1.0,False
M84031,3,0.1339878193013124,0.9097742782029352,1.0,False
M84032,2,0.2542341505278845,0.9951507274574418,1.0,False
M84035,3,0.1651921253049355,0.9823882074129396,1.0,False
M84036,3,0.1950145680597828,0.9787463833130452,1.0,False
M84037,1,-0.0050236204312336,0.8903205483342834,1.0,True
M84040,3,0.0989876168562898,0.8690601223390987,1.0,True
M84041,3,0.2338732825726245,0.988079121426304,1.0,False
M84042,3,0.1021501339540089,0.6301065770772616,1.0,False
M84043,1,-0.0491095833692114,0.4584953251541666,0.7,True
M84044,1,0.0548930096322725,0.6387727045757994,0.9666666666666668,True
M84046,2,0.1838399766840728,0.9906203416182796,1.0,False
M84047,3,0.1986392785729305,0.9838367887918148,1.0,False
M84049,2,0.1498728020201153,0.9890673116608272,1.0,False
M84050,3,0.1974410272281311,0.96607811270263,1.0,False
M84051,2,0.1572469755168134,0.6537223407102613,0.9333333333333332,False
M84055,1,0.0673047339771099,0.9997652165391476,1.0,False
M84059,3,0.2405531625723708,0.8191166274337641,1.0,False
M84060,1,-0.0338810496730338,0.6698295702282121,1.0,False
M84061,2,0.0863782416339115,0.6753739729535457,0.9666666666666668,False
M84062,1,0.0320255908931508,0.5329029498179416,0.8666666666666667,True
M84063,3,0.099246531697439,0.6143918931314866,0.8666666666666667,False
M84064,3,0.1000105519544969,0.9933202947619876,1.0,True
M84065,3,0.0996332143110337,0.563715402683257,0.9333333333333332,False
M84066,3,0.231886705005035,0.994538306831378,1.0,False
M84067,2,0.1423107384556953,0.9660790934439571,1.0,False
M84069,1,-0.0725106073402306,0.9215330037596392,1.0,True
M84070,3,0.2049515324054896,0.991784376658685,1.0,False
M84609,3,0.2811014323248202,0.9961292890967098,1.0,False
M84612,1,0.1634448964212512,0.9995855303477276,1.0,False
M84615,1,-0.0517206013952558,0.7450812820625339,1.0,False
M84616,3,0.1019638724827754,0.6027313871984942,1.0,True
M84618,2,0.023217803770592,0.9417148468212558,1.0,True
M84620,2,0.2821706627392228,0.9934617758862516,1.0,False
M84621,1,0.0677413213890614,0.9312778016276436,1.0,False
M84627,1,0.0043826218622294,0.6529774314041032,0.9666666666666668,True
M84629,1,-0.0715657023986507,0.6272130988951155,0.9666666666666668,True
M85001,2,0.1201341850202769,0.7295258560431409,1.0,False
M85005,1,-0.0337838782551953,0.9003113318790963,1.0,False
M85006,1,-0.0073315867141438,0.5112388732651625,0.4333333333333333,False
M85007,2,0.067426575073061,0.8948865252743301,1.0,False
M85009,1,0.1474868677195942,0.996803952462266,1.0,False
M85011,2,0.0484840620796394,0.924938071912564,1.0,False
M85013,3,0.0029284316527325,0.9999266248067412,1.0,True
M85014,3,0.1047635563725727,0.6215862585287302,1.0,False
M85016,1,-0.0637507633233177,0.5152937238684894,0.7666666666666667,True
M85018,3,0.2067401926994558,0.985072633638405,1.0,False
M85019,3,0.1024734753601804,0.8459358175629983,1.0,False
M85020,1,0.0650024242127399,0.9960464003220048,1.0,False
M85021,3,0.1015136012511173,0.7242216586811806,1.0,False
M85023,1,0.1454591654080573,0.9777639880067646,1.0,False
M85024,1,0.1416381886978004,0.9999317270556948,1.0,False
M85025,1,0.1612163469306081,0.9997861522589012,1.0,False
M85026,2,0.1371902496279016,0.9866584215746672,1.0,False
M85027,3,0.0758217242814962,0.5100422873285866,0.9333333333333332,False
M85028,2,0.0141887415811217,0.8726230284386287,1.0,False
M85029,2,0.1140713903576995,0.995290949008902,1.0,False
M85030,3,0.1994067953993804,0.7928715846034711,1.0,False
M85031,1,0.0026119460017206,0.8766393640866107,1.0,False
M85033,2,0.1976892787783785,0.831377264769713,1.0,False
M85034,1,0.0688423578119076,0.9999999993144436,1.0,False
M85035,3,0.1432276501036385,0.5546872256352869,0.7666666666666667,False
M85037,2,0.2529709639168652,0.99429395255107,1.0,False
M85041,1,0.1060723118110386,0.8853223639738234,1.0,False
M85042,1,-0.0849518779153812,0.966785592985916,1.0,True
M85043,3,0.0073511720158184,0.821636601053486,1.0,True
M85046,3,0.1019606872188569,0.715159425384215,1.0,False
M85047,3,0.0134548723691397,0.5376976667362874,1.0,True
M85048,2,0.0548592248027131,0.9492089721089648,1.0,True
M85051,3,0.0140036669067325,0.7873373550780941,1.0,True
M85053,1,0.1889220283959992,0.9998400479519186,1.0,False
M85055,3,0.1539743976086154,0.8486808625371619,1.0,False
M85056,1,0.0786623325697297,0.86849680769392,1.0,False
M85058,1,-0.0346426696939125,0.9999758301243123,1.0,False
M85060,3,0.0527803772870528,0.5950245767633593,0.9333333333333332,True
M85061,1,0.022008178221228,0.9999999999999964,1.0,False
M85062,3,0.1666668783925405,0.9940803486579428,1.0,False
M85063,3,0.0367711529312058,0.9987963505799876,1.0,True
M85066,1,0.003552262224478,0.9993916757380672,1.0,False
M85070,1,0.0585799198205847,0.9738504735040924,1.0,False
M85071,1,0.0223211384481988,0.768074831303023,1.0,True
M85074,1,0.0645007100741848,0.8872093296211532,1.0,False
M85076,1,-0.0885318490567618,0.8698817602306097,1.0,True
M85077,1,-0.0330592392183158,0.4463086978016048,0.3666666666666666,False
M85078,1,-0.0602637149775817,0.5770870435251064,1.0,True
M85079,2,-0.0009474210592326,0.8786992234729568,1.0,False
M85081,2,0.0528959237428407,0.9479383763174036,1.0,False
M85082,3,0.1156073840510536,0.99999994515713,1.0,True
M85084,1,-0.0515005121563814,0.983555780454371,1.0,False
M85086,1,0.0337700726033648,0.5664475542024272,0.9,True
M85087,3,0.0867022163844256,0.7765311429453838,1.0,False
M85088,2,0.0685166702792067,0.9998860864283609,1.0,True
M85094,3,0.1818912235759683,0.9989482536648157,1.0,True
M85097,1,0.1069365430784916,0.997188184296566,1.0,False
M85098,1,0.1440119647367752,0.9999999999997442,1.0,False
M85105,3,0.3367289996909045,0.999484146633174,1.0,False
M85107,1,-0.0158380798428541,0.5976925864909882,0.9333333333333332,False
M85108,3,0.2373249936218156,0.5677939909135393,0.7333333333333333,False
M85110,2,0.0674377979406073,0.999504656138064,1.0,True
M85113,1,0.0980600999341433,0.9998369813732086,1.0,False
M85115,3,0.0626347774261843,0.999998968631714,1.0,True
M85116,3,0.19092345398436,0.7724493521977511,1.0,False
M85117,3,0.318665815408193,0.9999407297398432,1.0,False
M85118,2,0.1088613082249553,0.7253499011982046,0.9666666666666668,False
M85123,1,0.1642361267956941,0.9999984046074076,1.0,False
M85124,1,0.1007710795226731,0.9970750187120112,1.0,False
M85128,2,0.1044183983485605,0.9372595429590322,1.0,False
M85136,1,0.1169249525924974,0.9704257043614762,1.0,False
M85139,1,-0.0328290740743582,0.9980249059523972,1.0,False
M85141,1,-0.0288043727336637,0.9950504466632828,1.0,False
M85143,3,0.2196285924296697,0.9962489126259568,1.0,False
M85145,1,0.0164718233005285,0.9994575796917612,1.0,False
M85146,1,0.0429340115088513,0.9999633903060562,1.0,False
M85149,1,0.0020270711514782,0.9999993449833132,1.0,False
M85153,1,0.0431279270412551,0.9997223093819634,1.0,False
M85154,1,0.0028002991449391,0.9790298506550588,1.0,False
M85155,1,-0.022482584928512,0.9217605072656484,1.0,False
M85156,1,0.0874711226550792,0.8498853699747675,1.0,False
M85158,2,0.1299036288136007,0.9339882214177452,1.0,True
M85164,1,0.0920008596204969,0.9999994533475134,1.0,False
M85167,1,-0.0468863026581079,0.5931278776128871,0.9666666666666668,False
M85170,1,-0.0188868639517917,0.9869168895345356,1.0,False
M85171,1,0.0911999545357627,0.8588805388551328,1.0,False
M85172,2,0.0639761878532371,0.9642229687497618,1.0,False
M85174,3,0.2963169650069025,0.9406731326916562,1.0,False
M85175,1,-0.0285670803734846,0.8398272989995901,1.0,False
M85176,1,0.0864024441476608,0.999991079152189,1.0,False
M85177,3,0.0010801399228191,0.5718076150524803,0.9666666666666668,True
M85178,1,0.2104322206224878,0.9999673354801824,1.0,False
M85179,3,0.0188854686776831,0.8213217390157895,1.0,True
M85600,2,0.0696966516800794,0.6789518579173124,1.0,False
M85624,1,-0.0221506774682893,0.94118760005821,1.0,False
M85634,1,0.0259245005509911,0.8791963297558849,1.0,False
M85642,1,0.1334599940395467,0.9995257833949796,1.0,False
M85669,1,0.1914779686368706,0.9996953706826662,1.0,False
M85670,3,0.0762647792621135,0.9999905847939804,1.0,True
M85676,1,0.1538857060233993,0.9891259696791552,1.0,False
M85679,2,0.012231956303181,0.991112703785174,1.0,True
M85680,1,0.0751383216140967,0.9999990974586292,1.0,False
M85684,1,0.0639756769630077,0.9987023648926482,1.0,False
M85686,3,0.1236115966884949,0.9999131170482058,1.0,True
M85693,2,0.2137006377807157,0.907860158396188,1.0,False
M85694,1,0.082000701161462,0.9999999988781312,1.0,False
M85697,3,0.2306254735584177,0.8359986895825274,1.0,False
M85699,3,0.1143781265890311,0.9999999297469226,1.0,True
M85701,1,0.0107711327574999,0.94412169564396,1.0,False
M85706,1,0.0905177201719916,0.999999998412374,1.0,False
M85711,1,0.1825613403935434,0.99999999252082,1.0,False
M85713,3,0.0547570166150565,0.9999972613702772,1.0,True
M85715,3,0.1197062581041873,0.9979485090478228,1.0,True
M85716,1,-0.0347331739626006,0.9831368235583188,1.0,False
M85717,1,0.0626710088067741,0.6618288025108153,1.0,False
M85721,1,0.0408274216910648,0.999999791730055,1.0,False
M85722,1,0.1452685097493581,0.9999869522634977,1.0,False
M85730,1,0.0115928123651214,0.9999999524539878,1.0,False
M85732,1,-0.0517859157298233,0.6477749879069569,1.0,True
M85733,1,0.0373994276045218,0.757307931589247,1.0,True
M85735,1,0.034107491364648,0.9999996327038438,1.0,False
M85736,3,0.2717628726015339,0.9977888486162956,1.0,False
M85739,1,0.102853894693817,0.9859460932697408,1.0,False
M85746,1,-0.0096610518863844,0.8230139663766628,1.0,False
M85749,3,0.1623332527388873,0.9997418759995158,1.0,True
M85756,1,0.1535313762757091,0.9999350251436592,1.0,False
M85757,1,0.1479699777253878,0.9999993491715268,1.0,False
M85759,1,0.0974219821897511,0.9444601931958156,1.0,False
M85766,3,0.0841474030677644,0.5825844834097768,1.0,True
M85770,1,0.1220887912899785,0.9948462110381298,1.0,False
M85774,1,0.0032259816642626,0.9999409600147572,1.0,False
M85778,1,0.0927361027818861,0.9999998218834012,1.0,False
M85779,1,0.0162033920089132,0.9997560412037068,1.0,False
M85781,1,0.1185221080253167,0.9474163876410392,1.0,False
M85783,1,-0.0409212081309365,0.9939003743506964,1.0,False
M85792,1,0.1609839048442312,0.9895691194368952,1.0,False
M85794,1,0.0129152899109888,0.9999999346324792,1.0,False
M85797,1,0.0294612116654627,0.9999983516628368,1.0,False
M85803,3,0.0910597824482832,0.9999663108590856,1.0,True
M86001,1,0.0363268762115384,0.9999661948593992,1.0,False
M86002,1,0.0559170966926286,0.9937109423083322,1.0,False
M86003,1,-0.0223099044876237,0.9999902419663655,1.0,False
M86004,2,0.099610972894436,0.972221318769432,1.0,True
M86005,1,0.0798499036245734,0.9999965206466356,1.0,False
M86006,1,-0.040957987163772,0.9996921720462568,1.0,False
M86007,3,0.014602190179554,0.783025552696254,1.0,True
M86008,2,0.0653099884929623,0.9876732192394028,1.0,True
M86009,1,0.1172633229861218,0.999306177729016,1.0,False
M86010,1,-0.0459960178602828,0.5333201247341867,0.8666666666666667,False
M86012,3,0.2399621116874319,0.8066885988506686,1.0,True
M86014,2,0.111164616210657,0.8071444099732703,1.0,False
M86015,1,0.11723095081419,0.8450726706026392,1.0,False
M86016,1,0.1445569229478832,0.9999993299395136,1.0,False
M86017,3,0.3005820466222033,0.9998035623046486,1.0,False
M86018,2,0.0775166785205959,0.9679138197003592,1.0,True
M86019,1,0.133937085449683,0.9999528327140188,1.0,False
M86020,2,0.0952622982886912,0.9888144261386322,1.0,True
M86021,2,0.0251892592335994,0.8014288333424858,1.0,True
M86027,1,0.1769911542324666,1.0,1.0,False
M86028,3,0.0743569136148965,0.9999699726920744,1.0,True
M86029,1,-0.0729779037910107,0.7334798194165155,1.0,True
M86030,1,-0.014288384709999,0.9917238669800762,1.0,False
M86032,1,0.0704062670672335,0.9999994942524992,1.0,False
M86033,1,0.0118172408752906,0.9842127639869128,1.0,False
M86034,3,0.1815623804092448,0.979686354444132,1.0,False
M86035,1,-0.0147949209590022,0.8742448080278373,1.0,False
M86037,1,-0.0492770486200875,0.9991661096610828,1.0,False
M86038,3,0.1364213902916669,0.555137470292895,0.8,False
M86039,1,0.0440359093492886,0.997751747968636,1.0,False
M86040,1,-0.0323858092465827,0.9996804185365036,1.0,False
M86041,1,-0.0151133870430077,0.9986643778759404,1.0,False
M86044,3,0.2300021707092802,0.9482238255058956,1.0,True
M86045,1,0.0449629790024952,0.999985911868024,1.0,False
M86046,1,0.0356718605107278,0.9999848535209946,1.0,False
M86048,3,0.2597447642451391,0.9957200412404528,1.0,False
M86605,1,0.0973510207679349,0.9726880438959165,1.0,False
M86610,1,0.1569667589289594,0.99999824984333,1.0,False
M86612,1,0.1794198202841728,0.9999999978048706,1.0,False
M86617,1,0.1775410191063614,0.9999981546417064,1.0,False
M86622,1,-0.0235170669824728,0.9701697248847992,1.0,False
M86624,1,0.2310191324688471,0.999622532640466,1.0,False
M86627,1,0.1239153497098891,0.9999999569404254,1.0,False
M86633,3,0.2213357809941645,0.945072233568104,1.0,False
M86638,1,0.1182339971625356,0.9879787038084435,1.0,False
M87001,2,0.1700487424489405,0.9964497832187156,1.0,False
M87003,2,0.0095280630699731,0.7496023615748972,1.0,False
M87005,3,0.016515049351587,0.996411901932888,1.0,True
M87006,3,0.1645363453500982,0.9257543314537932,1.0,True
M87007,2,0.152206489329346,0.744125737098983,1.0,True
M87008,3,0.1678146746568771,0.6997563203251501,1.0,True
M87009,1,-0.0374782502976642,0.9979316678660212,1.0,False
